path,dataset,source_group
RAW/MAD/training/213/21.wav,MAD,training/213
RAW/MAD/training/213/22.wav,MAD,training/213
RAW/MAD/training/213/23.wav,MAD,training/213
RAW/MAD/training/213/24.wav,MAD,training/213
RAW/MAD/training/213/25.wav,MAD,training/213
RAW/MAD/training/213/26.wav,MAD,training/213
RAW/MAD/training/213/27.wav,MAD,training/213
RAW/MAD/training/213/28.wav,MAD,training/213
RAW/MAD/training/213/3.wav,MAD,training/213
RAW/MAD/training/213/4.wav,MAD,training/213
RAW/MAD/training/213/5.wav,MAD,training/213
RAW/MAD/training/213/6.wav,MAD,training/213
RAW/MAD/training/213/7.wav,MAD,training/213
RAW/MAD/training/213/8.wav,MAD,training/213
RAW/MAD/training/213/9.wav,MAD,training/213
RAW/MAD/training/214/0.wav,MAD,training/214
RAW/MAD/training/214/1.wav,MAD,training/214
RAW/MAD/training/214/10.wav,MAD,training/214
RAW/MAD/training/214/11.wav,MAD,training/214
RAW/MAD/training/214/12.wav,MAD,training/214
RAW/MAD/training/214/13.wav,MAD,training/214
RAW/MAD/training/214/14.wav,MAD,training/214
RAW/MAD/training/214/15.wav,MAD,training/214
RAW/MAD/training/214/16.wav,MAD,training/214
RAW/MAD/training/214/17.wav,MAD,training/214
RAW/MAD/training/214/18.wav,MAD,training/214
RAW/MAD/training/214/19.wav,MAD,training/214
RAW/MAD/training/214/2.wav,MAD,training/214
RAW/MAD/training/214/20.wav,MAD,training/214
RAW/MAD/training/214/21.wav,MAD,training/214
RAW/MAD/training/214/22.wav,MAD,training/214
RAW/MAD/training/214/23.wav,MAD,training/214
RAW/MAD/training/214/24.wav,MAD,training/214
RAW/MAD/training/214/25.wav,MAD,training/214
RAW/MAD/training/214/26.wav,MAD,training/214
RAW/MAD/training/214/3.wav,MAD,training/214
RAW/MAD/training/214/4.wav,MAD,training/214
RAW/MAD/training/214/5.wav,MAD,training/214
RAW/MAD/training/214/6.wav,MAD,training/214
RAW/MAD/training/214/7.wav,MAD,training/214
RAW/MAD/training/214/8.wav,MAD,training/214
RAW/MAD/training/214/9.wav,MAD,training/214
RAW/MAD/training/216/0.wav,MAD,training/216
RAW/MAD/training/216/1.wav,MAD,training/216
RAW/MAD/training/216/10.wav,MAD,training/216
RAW/MAD/training/216/11.wav,MAD,training/216
RAW/MAD/training/216/12.wav,MAD,training/216
RAW/MAD/training/216/13.wav,MAD,training/216
RAW/MAD/training/216/14.wav,MAD,training/216
RAW/MAD/training/216/15.wav,MAD,training/216
RAW/MAD/training/216/16.wav,MAD,training/216
RAW/MAD/training/216/17.wav,MAD,training/216
RAW/MAD/training/216/18.wav,MAD,training/216
RAW/MAD/training/216/19.wav,MAD,training/216
RAW/MAD/training/216/2.wav,MAD,training/216
RAW/MAD/training/216/20.wav,MAD,training/216
RAW/MAD/training/216/21.wav,MAD,training/216
RAW/MAD/training/216/22.wav,MAD,training/216
RAW/MAD/training/216/23.wav,MAD,training/216
RAW/MAD/training/216/24.wav,MAD,training/216
RAW/MAD/training/216/25.wav,MAD,training/216
RAW/MAD/training/216/26.wav,MAD,training/216
RAW/MAD/training/216/27.wav,MAD,training/216
RAW/MAD/training/216/3.wav,MAD,training/216
RAW/MAD/training/216/4.wav,MAD,training/216
RAW/MAD/training/216/5.wav,MAD,training/216
RAW/MAD/training/216/6.wav,MAD,training/216
RAW/MAD/training/216/7.wav,MAD,training/216
RAW/MAD/training/216/8.wav,MAD,training/216
RAW/MAD/training/216/9.wav,MAD,training/216
RAW/MAD/training/217/0.wav,MAD,training/217
RAW/MAD/training/217/1.wav,MAD,training/217
RAW/MAD/training/217/10.wav,MAD,training/217
RAW/MAD/training/217/11.wav,MAD,training/217
RAW/MAD/training/217/12.wav,MAD,training/217
RAW/MAD/training/217/13.wav,MAD,training/217
RAW/MAD/training/217/14.wav,MAD,training/217
RAW/MAD/training/217/15.wav,MAD,training/217
RAW/MAD/training/217/16.wav,MAD,training/217
RAW/MAD/training/217/17.wav,MAD,training/217
RAW/MAD/training/217/2.wav,MAD,training/217
RAW/MAD/training/217/3.wav,MAD,training/217
RAW/MAD/training/217/4.wav,MAD,training/217
RAW/MAD/training/217/5.wav,MAD,training/217
RAW/MAD/training/217/6.wav,MAD,training/217
RAW/MAD/training/217/7.wav,MAD,training/217
RAW/MAD/training/217/8.wav,MAD,training/217
RAW/MAD/training/217/9.wav,MAD,training/217
RAW/MAD/training/218/0.wav,MAD,training/218
RAW/MAD/training/218/1.wav,MAD,training/218
RAW/MAD/training/218/10.wav,MAD,training/218
RAW/MAD/training/218/11.wav,MAD,training/218
RAW/MAD/training/218/2.wav,MAD,training/218
RAW/MAD/training/218/3.wav,MAD,training/218
RAW/MAD/training/218/4.wav,MAD,training/218
RAW/MAD/training/218/5.wav,MAD,training/218
RAW/MAD/training/218/6.wav,MAD,training/218
RAW/MAD/training/218/7.wav,MAD,training/218
RAW/MAD/training/218/8.wav,MAD,training/218
RAW/MAD/training/218/9.wav,MAD,training/218
RAW/MAD/training/219/0.wav,MAD,training/219
RAW/MAD/training/219/1.wav,MAD,training/219
RAW/MAD/training/219/10.wav,MAD,training/219
RAW/MAD/training/219/11.wav,MAD,training/219
RAW/MAD/training/219/12.wav,MAD,training/219
RAW/MAD/training/219/13.wav,MAD,training/219
RAW/MAD/training/219/14.wav,MAD,training/219
RAW/MAD/training/219/15.wav,MAD,training/219
RAW/MAD/training/219/16.wav,MAD,training/219
RAW/MAD/training/219/17.wav,MAD,training/219
RAW/MAD/training/219/18.wav,MAD,training/219
RAW/MAD/training/219/19.wav,MAD,training/219
RAW/MAD/training/219/2.wav,MAD,training/219
RAW/MAD/training/219/20.wav,MAD,training/219
RAW/MAD/training/219/21.wav,MAD,training/219
RAW/MAD/training/219/22.wav,MAD,training/219
RAW/MAD/training/219/23.wav,MAD,training/219
RAW/MAD/training/219/24.wav,MAD,training/219
RAW/MAD/training/219/25.wav,MAD,training/219
RAW/MAD/training/219/26.wav,MAD,training/219
RAW/MAD/training/219/27.wav,MAD,training/219
RAW/MAD/training/219/28.wav,MAD,training/219
RAW/MAD/training/219/29.wav,MAD,training/219
RAW/MAD/training/219/3.wav,MAD,training/219
RAW/MAD/training/219/30.wav,MAD,training/219
RAW/MAD/training/219/31.wav,MAD,training/219
RAW/MAD/training/219/32.wav,MAD,training/219
RAW/MAD/training/219/33.wav,MAD,training/219
RAW/MAD/training/219/34.wav,MAD,training/219
RAW/MAD/training/219/35.wav,MAD,training/219
RAW/MAD/training/219/36.wav,MAD,training/219
RAW/MAD/training/219/37.wav,MAD,training/219
RAW/MAD/training/219/38.wav,MAD,training/219
RAW/MAD/training/219/39.wav,MAD,training/219
RAW/MAD/training/219/4.wav,MAD,training/219
RAW/MAD/training/219/40.wav,MAD,training/219
RAW/MAD/training/219/41.wav,MAD,training/219
RAW/MAD/training/219/42.wav,MAD,training/219
RAW/MAD/training/219/43.wav,MAD,training/219
RAW/MAD/training/219/44.wav,MAD,training/219
RAW/MAD/training/219/45.wav,MAD,training/219
RAW/MAD/training/219/46.wav,MAD,training/219
RAW/MAD/training/219/47.wav,MAD,training/219
RAW/MAD/training/219/48.wav,MAD,training/219
RAW/MAD/training/219/49.wav,MAD,training/219
RAW/MAD/training/219/5.wav,MAD,training/219
RAW/MAD/training/219/50.wav,MAD,training/219
RAW/MAD/training/219/51.wav,MAD,training/219
RAW/MAD/training/219/52.wav,MAD,training/219
RAW/MAD/training/219/53.wav,MAD,training/219
RAW/MAD/training/219/54.wav,MAD,training/219
RAW/MAD/training/219/55.wav,MAD,training/219
RAW/MAD/training/219/56.wav,MAD,training/219
RAW/MAD/training/219/57.wav,MAD,training/219
RAW/MAD/training/219/58.wav,MAD,training/219
RAW/MAD/training/219/59.wav,MAD,training/219
RAW/MAD/training/219/6.wav,MAD,training/219
RAW/MAD/training/219/60.wav,MAD,training/219
RAW/MAD/training/219/61.wav,MAD,training/219
RAW/MAD/training/219/62.wav,MAD,training/219
RAW/MAD/training/219/63.wav,MAD,training/219
RAW/MAD/training/219/64.wav,MAD,training/219
RAW/MAD/training/219/7.wav,MAD,training/219
RAW/MAD/training/219/8.wav,MAD,training/219
RAW/MAD/training/219/9.wav,MAD,training/219
RAW/MAD/training/220/0.wav,MAD,training/220
RAW/MAD/training/220/1.wav,MAD,training/220
RAW/MAD/training/220/2.wav,MAD,training/220
RAW/MAD/training/221/0.wav,MAD,training/221
RAW/MAD/training/221/1.wav,MAD,training/221
RAW/MAD/training/221/10.wav,MAD,training/221
RAW/MAD/training/221/2.wav,MAD,training/221
RAW/MAD/training/221/3.wav,MAD,training/221
RAW/MAD/training/221/4.wav,MAD,training/221
RAW/MAD/training/221/5.wav,MAD,training/221
RAW/MAD/training/221/6.wav,MAD,training/221
RAW/MAD/training/221/7.wav,MAD,training/221
RAW/MAD/training/221/8.wav,MAD,training/221
RAW/MAD/training/221/9.wav,MAD,training/221
RAW/MAD/training/222/0.wav,MAD,training/222
RAW/MAD/training/222/1.wav,MAD,training/222
RAW/MAD/training/222/10.wav,MAD,training/222
RAW/MAD/training/222/11.wav,MAD,training/222
RAW/MAD/training/222/12.wav,MAD,training/222
RAW/MAD/training/222/13.wav,MAD,training/222
RAW/MAD/training/222/14.wav,MAD,training/222
RAW/MAD/training/222/2.wav,MAD,training/222
RAW/MAD/training/222/3.wav,MAD,training/222
RAW/MAD/training/222/4.wav,MAD,training/222
RAW/MAD/training/222/5.wav,MAD,training/222
RAW/MAD/training/222/6.wav,MAD,training/222
RAW/MAD/training/222/7.wav,MAD,training/222
RAW/MAD/training/222/8.wav,MAD,training/222
RAW/MAD/training/222/9.wav,MAD,training/222
RAW/MAD/training/223/0.wav,MAD,training/223
RAW/MAD/training/223/1.wav,MAD,training/223
RAW/MAD/training/223/10.wav,MAD,training/223
RAW/MAD/training/223/11.wav,MAD,training/223
RAW/MAD/training/223/12.wav,MAD,training/223
RAW/MAD/training/223/13.wav,MAD,training/223
RAW/MAD/training/223/14.wav,MAD,training/223
RAW/MAD/training/223/15.wav,MAD,training/223
RAW/MAD/training/223/2.wav,MAD,training/223
RAW/MAD/training/223/3.wav,MAD,training/223
RAW/MAD/training/223/4.wav,MAD,training/223
RAW/MAD/training/223/5.wav,MAD,training/223
RAW/MAD/training/223/6.wav,MAD,training/223
RAW/MAD/training/223/7.wav,MAD,training/223
RAW/MAD/training/223/8.wav,MAD,training/223
RAW/MAD/training/223/9.wav,MAD,training/223
RAW/MAD/training/224/0.wav,MAD,training/224
RAW/MAD/training/224/1.wav,MAD,training/224
RAW/MAD/training/224/2.wav,MAD,training/224
RAW/MAD/training/225/0.wav,MAD,training/225
RAW/MAD/training/225/1.wav,MAD,training/225
RAW/MAD/training/225/10.wav,MAD,training/225
RAW/MAD/training/225/11.wav,MAD,training/225
RAW/MAD/training/225/12.wav,MAD,training/225
RAW/MAD/training/225/13.wav,MAD,training/225
RAW/MAD/training/225/14.wav,MAD,training/225
RAW/MAD/training/225/2.wav,MAD,training/225
RAW/MAD/training/225/3.wav,MAD,training/225
RAW/MAD/training/225/4.wav,MAD,training/225
RAW/MAD/training/225/5.wav,MAD,training/225
RAW/MAD/training/225/6.wav,MAD,training/225
RAW/MAD/training/225/7.wav,MAD,training/225
RAW/MAD/training/225/8.wav,MAD,training/225
RAW/MAD/training/225/9.wav,MAD,training/225
RAW/MAD/training/228/0.wav,MAD,training/228
RAW/MAD/training/228/1.wav,MAD,training/228
RAW/MAD/training/228/2.wav,MAD,training/228
RAW/MAD/training/228/3.wav,MAD,training/228
RAW/MAD/training/229/0.wav,MAD,training/229
RAW/MAD/training/229/1.wav,MAD,training/229
RAW/MAD/training/229/2.wav,MAD,training/229
RAW/MAD/training/230/0.wav,MAD,training/230
RAW/MAD/training/230/1.wav,MAD,training/230
RAW/MAD/training/230/10.wav,MAD,training/230
RAW/MAD/training/230/11.wav,MAD,training/230
RAW/MAD/training/230/12.wav,MAD,training/230
RAW/MAD/training/230/13.wav,MAD,training/230
RAW/MAD/training/230/14.wav,MAD,training/230
RAW/MAD/training/230/15.wav,MAD,training/230
RAW/MAD/training/230/16.wav,MAD,training/230
RAW/MAD/training/230/17.wav,MAD,training/230
RAW/MAD/training/230/2.wav,MAD,training/230
RAW/MAD/training/230/3.wav,MAD,training/230
RAW/MAD/training/230/4.wav,MAD,training/230
RAW/MAD/training/230/5.wav,MAD,training/230
RAW/MAD/training/230/6.wav,MAD,training/230
RAW/MAD/training/230/7.wav,MAD,training/230
RAW/MAD/training/230/8.wav,MAD,training/230
RAW/MAD/training/230/9.wav,MAD,training/230
RAW/MAD/training/231/0.wav,MAD,training/231
RAW/MAD/training/231/1.wav,MAD,training/231
RAW/MAD/training/231/2.wav,MAD,training/231
RAW/MAD/training/231/3.wav,MAD,training/231
RAW/MAD/training/231/4.wav,MAD,training/231
RAW/MAD/training/231/5.wav,MAD,training/231
RAW/MAD/training/231/6.wav,MAD,training/231
RAW/MAD/training/231/7.wav,MAD,training/231
RAW/MAD/training/231/8.wav,MAD,training/231
RAW/MAD/training/231/9.wav,MAD,training/231
RAW/MAD/training/232/0.wav,MAD,training/232
RAW/MAD/training/232/1.wav,MAD,training/232
RAW/MAD/training/232/10.wav,MAD,training/232
RAW/MAD/training/232/11.wav,MAD,training/232
RAW/MAD/training/232/12.wav,MAD,training/232
RAW/MAD/training/232/13.wav,MAD,training/232
RAW/MAD/training/232/14.wav,MAD,training/232
RAW/MAD/training/232/15.wav,MAD,training/232
RAW/MAD/training/232/16.wav,MAD,training/232
RAW/MAD/training/232/2.wav,MAD,training/232
RAW/MAD/training/232/3.wav,MAD,training/232
RAW/MAD/training/232/4.wav,MAD,training/232
RAW/MAD/training/232/5.wav,MAD,training/232
RAW/MAD/training/232/6.wav,MAD,training/232
RAW/MAD/training/232/7.wav,MAD,training/232
RAW/MAD/training/232/8.wav,MAD,training/232
RAW/MAD/training/232/9.wav,MAD,training/232
RAW/MAD/training/234/0.wav,MAD,training/234
RAW/MAD/training/234/1.wav,MAD,training/234
RAW/MAD/training/234/10.wav,MAD,training/234
RAW/MAD/training/234/11.wav,MAD,training/234
RAW/MAD/training/234/12.wav,MAD,training/234
RAW/MAD/training/234/13.wav,MAD,training/234
RAW/MAD/training/234/14.wav,MAD,training/234
RAW/MAD/training/234/15.wav,MAD,training/234
RAW/MAD/training/234/16.wav,MAD,training/234
RAW/MAD/training/234/17.wav,MAD,training/234
RAW/MAD/training/234/18.wav,MAD,training/234
RAW/MAD/training/234/19.wav,MAD,training/234
RAW/MAD/training/234/2.wav,MAD,training/234
RAW/MAD/training/234/20.wav,MAD,training/234
RAW/MAD/training/234/21.wav,MAD,training/234
RAW/MAD/training/234/22.wav,MAD,training/234
RAW/MAD/training/234/23.wav,MAD,training/234
RAW/MAD/training/234/24.wav,MAD,training/234
RAW/MAD/training/234/25.wav,MAD,training/234
RAW/MAD/training/234/26.wav,MAD,training/234
RAW/MAD/training/234/27.wav,MAD,training/234
RAW/MAD/training/234/28.wav,MAD,training/234
RAW/MAD/training/234/29.wav,MAD,training/234
RAW/MAD/training/234/3.wav,MAD,training/234
RAW/MAD/training/234/4.wav,MAD,training/234
RAW/MAD/training/234/5.wav,MAD,training/234
RAW/MAD/training/234/6.wav,MAD,training/234
RAW/MAD/training/234/7.wav,MAD,training/234
RAW/MAD/training/234/8.wav,MAD,training/234
RAW/MAD/training/234/9.wav,MAD,training/234
RAW/MAD/training/235/0.wav,MAD,training/235
RAW/MAD/training/235/1.wav,MAD,training/235
RAW/MAD/training/235/10.wav,MAD,training/235
RAW/MAD/training/235/11.wav,MAD,training/235
RAW/MAD/training/235/12.wav,MAD,training/235
RAW/MAD/training/235/13.wav,MAD,training/235
RAW/MAD/training/235/14.wav,MAD,training/235
RAW/MAD/training/235/15.wav,MAD,training/235
RAW/MAD/training/235/16.wav,MAD,training/235
RAW/MAD/training/235/17.wav,MAD,training/235
RAW/MAD/training/235/18.wav,MAD,training/235
RAW/MAD/training/235/19.wav,MAD,training/235
RAW/MAD/training/235/2.wav,MAD,training/235
RAW/MAD/training/235/3.wav,MAD,training/235
RAW/MAD/training/235/4.wav,MAD,training/235
RAW/MAD/training/235/5.wav,MAD,training/235
RAW/MAD/training/235/6.wav,MAD,training/235
RAW/MAD/training/235/7.wav,MAD,training/235
RAW/MAD/training/235/8.wav,MAD,training/235
RAW/MAD/training/235/9.wav,MAD,training/235
RAW/MAD/training/238/0.wav,MAD,training/238
RAW/MAD/training/238/1.wav,MAD,training/238
RAW/MAD/training/238/2.wav,MAD,training/238
RAW/MAD/training/238/3.wav,MAD,training/238
RAW/MAD/training/238/4.wav,MAD,training/238
RAW/MAD/training/238/5.wav,MAD,training/238
RAW/MAD/training/238/6.wav,MAD,training/238
RAW/MAD/training/238/7.wav,MAD,training/238
RAW/MAD/training/239/0.wav,MAD,training/239
RAW/MAD/training/239/1.wav,MAD,training/239
RAW/MAD/training/239/10.wav,MAD,training/239
RAW/MAD/training/239/11.wav,MAD,training/239
RAW/MAD/training/239/12.wav,MAD,training/239
RAW/MAD/training/239/13.wav,MAD,training/239
RAW/MAD/training/239/14.wav,MAD,training/239
RAW/MAD/training/239/15.wav,MAD,training/239
RAW/MAD/training/239/16.wav,MAD,training/239
RAW/MAD/training/239/17.wav,MAD,training/239
RAW/MAD/training/239/18.wav,MAD,training/239
RAW/MAD/training/239/2.wav,MAD,training/239
RAW/MAD/training/239/3.wav,MAD,training/239
RAW/MAD/training/239/4.wav,MAD,training/239
RAW/MAD/training/239/5.wav,MAD,training/239
RAW/MAD/training/239/6.wav,MAD,training/239
RAW/MAD/training/239/7.wav,MAD,training/239
RAW/MAD/training/239/8.wav,MAD,training/239
RAW/MAD/training/239/9.wav,MAD,training/239
RAW/MAD/training/240/0.wav,MAD,training/240
RAW/MAD/training/240/1.wav,MAD,training/240
RAW/MAD/training/240/10.wav,MAD,training/240
RAW/MAD/training/240/11.wav,MAD,training/240
RAW/MAD/training/240/12.wav,MAD,training/240
RAW/MAD/training/240/13.wav,MAD,training/240
RAW/MAD/training/240/14.wav,MAD,training/240
RAW/MAD/training/240/15.wav,MAD,training/240
RAW/MAD/training/240/16.wav,MAD,training/240
RAW/MAD/training/240/17.wav,MAD,training/240
RAW/MAD/training/240/18.wav,MAD,training/240
RAW/MAD/training/240/19.wav,MAD,training/240
RAW/MAD/training/240/2.wav,MAD,training/240
RAW/MAD/training/240/20.wav,MAD,training/240
RAW/MAD/training/240/21.wav,MAD,training/240
RAW/MAD/training/240/3.wav,MAD,training/240
RAW/MAD/training/240/4.wav,MAD,training/240
RAW/MAD/training/240/5.wav,MAD,training/240
RAW/MAD/training/240/6.wav,MAD,training/240
RAW/MAD/training/240/7.wav,MAD,training/240
RAW/MAD/training/240/8.wav,MAD,training/240
RAW/MAD/training/240/9.wav,MAD,training/240
RAW/MAD/training/243/0.wav,MAD,training/243
RAW/MAD/training/243/1.wav,MAD,training/243
RAW/MAD/training/243/10.wav,MAD,training/243
RAW/MAD/training/243/11.wav,MAD,training/243
RAW/MAD/training/243/12.wav,MAD,training/243
RAW/MAD/training/243/13.wav,MAD,training/243
RAW/MAD/training/243/14.wav,MAD,training/243
RAW/MAD/training/243/15.wav,MAD,training/243
RAW/MAD/training/243/16.wav,MAD,training/243
RAW/MAD/training/243/17.wav,MAD,training/243
RAW/MAD/training/243/18.wav,MAD,training/243
RAW/MAD/training/243/19.wav,MAD,training/243
RAW/MAD/training/243/2.wav,MAD,training/243
RAW/MAD/training/243/20.wav,MAD,training/243
RAW/MAD/training/243/21.wav,MAD,training/243
RAW/MAD/training/243/22.wav,MAD,training/243
RAW/MAD/training/243/23.wav,MAD,training/243
RAW/MAD/training/243/24.wav,MAD,training/243
RAW/MAD/training/243/25.wav,MAD,training/243
RAW/MAD/training/243/26.wav,MAD,training/243
RAW/MAD/training/243/27.wav,MAD,training/243
RAW/MAD/training/243/3.wav,MAD,training/243
RAW/MAD/training/243/4.wav,MAD,training/243
RAW/MAD/training/243/5.wav,MAD,training/243
RAW/MAD/training/243/6.wav,MAD,training/243
RAW/MAD/training/243/7.wav,MAD,training/243
RAW/MAD/training/243/8.wav,MAD,training/243
RAW/MAD/training/243/9.wav,MAD,training/243
RAW/MAD/training/244/0.wav,MAD,training/244
RAW/MAD/training/244/1.wav,MAD,training/244
RAW/MAD/training/244/10.wav,MAD,training/244
RAW/MAD/training/244/11.wav,MAD,training/244
RAW/MAD/training/244/12.wav,MAD,training/244
RAW/MAD/training/244/13.wav,MAD,training/244
RAW/MAD/training/244/14.wav,MAD,training/244
RAW/MAD/training/244/15.wav,MAD,training/244
RAW/MAD/training/244/16.wav,MAD,training/244
RAW/MAD/training/244/17.wav,MAD,training/244
RAW/MAD/training/244/18.wav,MAD,training/244
RAW/MAD/training/244/19.wav,MAD,training/244
RAW/MAD/training/244/2.wav,MAD,training/244
RAW/MAD/training/244/20.wav,MAD,training/244
RAW/MAD/training/244/21.wav,MAD,training/244
RAW/MAD/training/244/22.wav,MAD,training/244
RAW/MAD/training/244/23.wav,MAD,training/244
RAW/MAD/training/244/24.wav,MAD,training/244
RAW/MAD/training/244/25.wav,MAD,training/244
RAW/MAD/training/244/26.wav,MAD,training/244
RAW/MAD/training/244/27.wav,MAD,training/244
RAW/MAD/training/244/28.wav,MAD,training/244
RAW/MAD/training/244/29.wav,MAD,training/244
RAW/MAD/training/244/3.wav,MAD,training/244
RAW/MAD/training/244/30.wav,MAD,training/244
RAW/MAD/training/244/31.wav,MAD,training/244
RAW/MAD/training/244/32.wav,MAD,training/244
RAW/MAD/training/244/33.wav,MAD,training/244
RAW/MAD/training/244/34.wav,MAD,training/244
RAW/MAD/training/244/35.wav,MAD,training/244
RAW/MAD/training/244/36.wav,MAD,training/244
RAW/MAD/training/244/37.wav,MAD,training/244
RAW/MAD/training/244/38.wav,MAD,training/244
RAW/MAD/training/244/39.wav,MAD,training/244
RAW/MAD/training/244/4.wav,MAD,training/244
RAW/MAD/training/244/40.wav,MAD,training/244
RAW/MAD/training/244/41.wav,MAD,training/244
RAW/MAD/training/244/42.wav,MAD,training/244
RAW/MAD/training/244/43.wav,MAD,training/244
RAW/MAD/training/244/44.wav,MAD,training/244
RAW/MAD/training/244/45.wav,MAD,training/244
RAW/MAD/training/244/46.wav,MAD,training/244
RAW/MAD/training/244/47.wav,MAD,training/244
RAW/MAD/training/244/48.wav,MAD,training/244
RAW/MAD/training/244/49.wav,MAD,training/244
RAW/MAD/training/244/5.wav,MAD,training/244
RAW/MAD/training/244/50.wav,MAD,training/244
RAW/MAD/training/244/51.wav,MAD,training/244
RAW/MAD/training/244/52.wav,MAD,training/244
RAW/MAD/training/244/53.wav,MAD,training/244
RAW/MAD/training/244/54.wav,MAD,training/244
RAW/MAD/training/244/55.wav,MAD,training/244
RAW/MAD/training/244/56.wav,MAD,training/244
RAW/MAD/training/244/57.wav,MAD,training/244
RAW/MAD/training/244/58.wav,MAD,training/244
RAW/MAD/training/244/59.wav,MAD,training/244
RAW/MAD/training/244/6.wav,MAD,training/244
RAW/MAD/training/244/60.wav,MAD,training/244
RAW/MAD/training/244/7.wav,MAD,training/244
RAW/MAD/training/244/8.wav,MAD,training/244
RAW/MAD/training/244/9.wav,MAD,training/244
RAW/MAD/training/246/0.wav,MAD,training/246
RAW/MAD/training/246/1.wav,MAD,training/246
RAW/MAD/training/246/10.wav,MAD,training/246
RAW/MAD/training/246/11.wav,MAD,training/246
RAW/MAD/training/246/2.wav,MAD,training/246
RAW/MAD/training/246/3.wav,MAD,training/246
RAW/MAD/training/246/4.wav,MAD,training/246
RAW/MAD/training/246/5.wav,MAD,training/246
RAW/MAD/training/246/6.wav,MAD,training/246
RAW/MAD/training/246/7.wav,MAD,training/246
RAW/MAD/training/246/8.wav,MAD,training/246
RAW/MAD/training/246/9.wav,MAD,training/246
RAW/MAD/training/248/0.wav,MAD,training/248
RAW/MAD/training/248/1.wav,MAD,training/248
RAW/MAD/training/248/10.wav,MAD,training/248
RAW/MAD/training/248/11.wav,MAD,training/248
RAW/MAD/training/248/12.wav,MAD,training/248
RAW/MAD/training/248/13.wav,MAD,training/248
RAW/MAD/training/248/14.wav,MAD,training/248
RAW/MAD/training/248/15.wav,MAD,training/248
RAW/MAD/training/248/16.wav,MAD,training/248
RAW/MAD/training/248/17.wav,MAD,training/248
RAW/MAD/training/248/18.wav,MAD,training/248
RAW/MAD/training/248/19.wav,MAD,training/248
RAW/MAD/training/248/2.wav,MAD,training/248
RAW/MAD/training/248/20.wav,MAD,training/248
RAW/MAD/training/248/21.wav,MAD,training/248
RAW/MAD/training/248/22.wav,MAD,training/248
RAW/MAD/training/248/23.wav,MAD,training/248
RAW/MAD/training/248/24.wav,MAD,training/248
RAW/MAD/training/248/25.wav,MAD,training/248
RAW/MAD/training/248/26.wav,MAD,training/248
RAW/MAD/training/248/27.wav,MAD,training/248
RAW/MAD/training/248/28.wav,MAD,training/248
RAW/MAD/training/248/29.wav,MAD,training/248
RAW/MAD/training/248/3.wav,MAD,training/248
RAW/MAD/training/248/30.wav,MAD,training/248
RAW/MAD/training/248/31.wav,MAD,training/248
RAW/MAD/training/248/32.wav,MAD,training/248
RAW/MAD/training/248/33.wav,MAD,training/248
RAW/MAD/training/248/34.wav,MAD,training/248
RAW/MAD/training/248/35.wav,MAD,training/248
RAW/MAD/training/248/36.wav,MAD,training/248
RAW/MAD/training/248/37.wav,MAD,training/248
RAW/MAD/training/248/38.wav,MAD,training/248
RAW/MAD/training/248/39.wav,MAD,training/248
RAW/MAD/training/248/4.wav,MAD,training/248
RAW/MAD/training/248/40.wav,MAD,training/248
RAW/MAD/training/248/41.wav,MAD,training/248
RAW/MAD/training/248/42.wav,MAD,training/248
RAW/MAD/training/248/43.wav,MAD,training/248
RAW/MAD/training/248/44.wav,MAD,training/248
RAW/MAD/training/248/45.wav,MAD,training/248
RAW/MAD/training/248/46.wav,MAD,training/248
RAW/MAD/training/248/47.wav,MAD,training/248
RAW/MAD/training/248/48.wav,MAD,training/248
RAW/MAD/training/248/49.wav,MAD,training/248
RAW/MAD/training/248/5.wav,MAD,training/248
RAW/MAD/training/248/50.wav,MAD,training/248
RAW/MAD/training/248/51.wav,MAD,training/248
RAW/MAD/training/248/52.wav,MAD,training/248
RAW/MAD/training/248/6.wav,MAD,training/248
RAW/MAD/training/248/7.wav,MAD,training/248
RAW/MAD/training/248/8.wav,MAD,training/248
RAW/MAD/training/248/9.wav,MAD,training/248
RAW/MAD/training/249/0.wav,MAD,training/249
RAW/MAD/training/249/1.wav,MAD,training/249
RAW/MAD/training/249/10.wav,MAD,training/249
RAW/MAD/training/249/11.wav,MAD,training/249
RAW/MAD/training/249/12.wav,MAD,training/249
RAW/MAD/training/249/13.wav,MAD,training/249
RAW/MAD/training/249/14.wav,MAD,training/249
RAW/MAD/training/249/15.wav,MAD,training/249
RAW/MAD/training/249/16.wav,MAD,training/249
RAW/MAD/training/249/17.wav,MAD,training/249
RAW/MAD/training/249/2.wav,MAD,training/249
RAW/MAD/training/249/3.wav,MAD,training/249
RAW/MAD/training/249/4.wav,MAD,training/249
RAW/MAD/training/249/5.wav,MAD,training/249
RAW/MAD/training/249/6.wav,MAD,training/249
RAW/MAD/training/249/7.wav,MAD,training/249
RAW/MAD/training/249/8.wav,MAD,training/249
RAW/MAD/training/249/9.wav,MAD,training/249
RAW/MAD/training/250/0.wav,MAD,training/250
RAW/MAD/training/250/1.wav,MAD,training/250
RAW/MAD/training/250/10.wav,MAD,training/250
RAW/MAD/training/250/11.wav,MAD,training/250
RAW/MAD/training/250/12.wav,MAD,training/250
RAW/MAD/training/250/2.wav,MAD,training/250
RAW/MAD/training/250/3.wav,MAD,training/250
RAW/MAD/training/250/4.wav,MAD,training/250
